features5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stamp;File Path;Using circle;Using arrow;Number of people;Number of people in group;Group radius;Distance to group;Robot within group?;Robot facing group?;Robot work radius;Distance to closest human;Distance to 2nd closest human;Distance to 3rd closest human;Direction to closest human;Direction to 2nd closest human;Direction to 3rd closest human;Direction from closest human to robot;Robot facing closest human?;Robot facing 2nd closest human?;Robot facing 3rd closest human?;Closest human facing robot?;2nd closest human facing robot?;3d closest human facing robot?;Number of children;Distance to closest child;Number of animals;Distance to closest animal;Number of people sitting/laying in sofa?;Music playing?;Number of agents in scene;PosRot1;PosRot2;PosRot3;PosRot4;PosRot5;PosRot6;PosRot7;PosRot8;PosRot9;PosRot10;PosRot11;PosRotPepper;
894;data/screenshots/894_1_0_5_0_50_50_1_0_1.872807_1.571151_1.659644_1.672198_306.3708_108.6178_84.09454_187.242_0_0_0_0_0_1_0_50_0_0_6.png;1;0;5;0;50;50;1;0;1.872807;1.571151;1.659644;1.672198;306.3708;108.6178;84.09454;187.242;0;0;0;0;0;1;0;50;0;50;0;0;6;(-2.9, -0.9, -2.4) (0.0, 0.6, 0.0, 0.8);(-5.8, -0.9, -3.1) (0.0, 0.7, 0.0, -0.7);(-4.0, -0.9, -0.4) (0.0, 1.0, 0.0, -0.3);(-7.4, -0.9, -1.1) (0.0, 0.1, 0.0, 1.0);(-2.7, -0.9, -3.0) (0.0, 0.2, 0.0, 1.0);_;_;_;_;_;_;(-4.3, -0.9, -3.3) (-0.1, -0.3, 0.0, 1.0);
895;data/screenshots/895_1_0_4_3_0.585166_1.589598_0_0_1.165034_1.152118_1.654896_2.131118_163.4893_200.6541_173.0927_129.465_0_0_0_0_0_0_0_50_0_0_5.png;1;0;4;3;0.585166;1.589598;0;0;1.165034;1.152118;1.654896;2.131118;163.4893;200.6541;173.0927;129.465;0;0;0;0;0;0;0;50;0;50;0;0;5;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -3.3) (0.0, -0.5, 0.0, 0.9);(-3.5, -0.9, -3.3) (0.0, 0.5, 0.0, 0.9);(-4.4, -0.9, -5.1) (0.0, 1.0, 0.0, 0.2);_;_;_;_;_;_;_;(-3.9, -0.9, -1.7) (0.0, 0.3, 0.0, -1.0);
896;data/screenshots/896_1_0_2_3_0.5790321_0_1_1_1.731671_0.5790318_0.5790319_0.5790321_123_3.000015_243_0_0_1_0_1_0_0_0_50_1_1_6.png;1;0;2;3;0.5790321;0;1;1;1.731671;0.5790318;0.5790319;0.5790321;123;3.000015;243;0;0;1;0;1;0;0;0;50;1;4.602957;1;1;6;(-7.5, -0.9, -0.9) (0.0, 1.0, 0.0, 0.0);(-7.0, -0.9, -1.8) (0.0, -0.5, 0.0, 0.9);(-8.0, -0.9, -1.8) (0.0, 0.5, 0.0, 0.9);_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;(-3.0, -0.9, -2.4) (0.0, 0.4, 0.0, -0.9);(-7.5, -0.9, -1.5) (0.0, 0.9, 0.0, 0.5);
897;data/screenshots/897_1_0_3_3_0.9391517_0_1_1_1.306067_0.9391517_0.9391517_0.9391518_54.00001_174_294_0_0_0_0_1_1_0_0_50_0_2_6.png;1;0;3;3;0.9391517;0;1;1;1.306067;0.9391517;0.9391517;0.9391518;54.00001;174;294;0;0;0;0;1;1;0;0;50;0;50;2;0;6;(-5.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.0);(-4.7, -0.9, -4.5) (0.0, -0.5, 0.0, 0.9);(-6.3, -0.9, -4.5) (0.0, 0.5, 0.0, 0.9);_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-5.5, -0.9, -4.0) (0.0, 0.5, 0.0, 0.8);
898;data/screenshots/898_1_0_0_3_0.5875019_3.351943_0_1_0.5040329_2.780592_3.575185_3.772057_2.567741_350.9963_6.621208_194.8095_1_1_1_0_0_0_0_50_0_0_4.png;1;0;0;3;0.5875019;3.351943;0;1;0.5040329;2.780592;3.575185;3.772057;2.567741;350.9963;6.621208;194.8095;1;1;1;0;0;0;0;50;0;50;0;0;4;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -3.3) (0.0, -0.5, 0.0, 0.9);(-3.5, -0.9, -3.3) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-6.2, -0.9, -4.0) (0.0, 0.6, 0.0, 0.8);
899;data/screenshots/899_1_0_6_0_50_50_0_0_1.162969_2.242459_3.071221_3.129308_153.6989_181.1153_150.6691_353.5084_0_0_0_1_0_0_2_3.071221_1_0_8.png;1;0;6;0;50;50;0;0;1.162969;2.242459;3.071221;3.129308;153.6989;181.1153;150.6691;353.5084;0;0;0;1;0;0;2;3.071221;1;5.063701;0;0;8;(-4.9, -0.9, -4.7) (0.0, 0.9, 0.0, -0.4);(-7.8, -0.9, -0.6) (0.0, 0.9, 0.0, 0.3);(-7.3, -0.9, -1.8) (0.0, 0.0, 0.0, -1.0);(-4.3, -0.9, -4.0) (0.0, 0.5, 0.0, 0.9);_;_;_;_;(-5.6, -0.9, -3.2) (0.0, 0.5, 0.0, -0.9);(-7.6, -0.9, -2.5) (0.0, 0.6, 0.0, 0.8);(-7.6, -0.9, -1.2) (0.0, 0.3, 0.0, -1.0);(-2.7, -0.9, -2.5) (0.0, 0.6, 0.0, 0.8);
900;data/screenshots/900_1_0_3_0_50_50_0_0_1.516574_1.92489_2.777656_5.972812_38.64978_28.84415_58.93863_311.5745_1_1_0_0_1_0_0_50_1_0_5.png;1;0;3;0;50;50;0;0;1.516574;1.92489;2.777656;5.972812;38.64978;28.84415;58.93863;311.5745;1;1;0;0;1;0;0;50;1;3.084776;0;0;5;(-5.6, -0.9, -4.2) (0.0, 1.0, 0.0, 0.1);(-6.5, -0.9, -4.3) (0.0, 0.7, 0.0, 0.7);(-8.1, -0.9, -0.8) (0.0, 0.0, 0.0, -1.0);_;_;_;_;_;_;_;(-2.9, -0.9, -2.1) (0.0, 0.9, 0.0, -0.5);(-3.8, -0.9, -5.0) (0.0, -0.8, 0.0, 0.6);
901;data/screenshots/901_1_0_1_0_50_50_0_0_2.798601_5.464375_50_50_171.7392_1000_1000_41.60254_0_0_0_1_0_0_0_50_0_0_2.png;1;0;1;0;50;50;0;0;2.798601;5.464375;50;50;171.7392;1000;1000;41.60254;0;0;0;1;0;0;0;50;0;50;0;0;2;(-4.1, -0.9, -3.9) (0.0, 0.7, 0.0, -0.7);_;_;_;_;_;_;_;_;_;_;(-8.5, -0.9, -0.6) (0.0, -0.4, 0.0, 0.9);
902;data/screenshots/902_1_0_7_0_50_50_0_0_1.568549_1.597355_1.630483_2.748372_164.0405_88.57397_45.82482_75.42734_0_0_0_0_0_0_0_50_0_2_8.png;1;0;7;0;50;50;0;0;1.568549;1.597355;1.630483;2.748372;164.0405;88.57397;45.82482;75.42734;0;0;0;0;0;0;0;50;0;50;2;0;8;(-2.9, -0.9, -3.7) (0.0, 0.5, 0.0, -0.9);(-8.0, -0.9, -2.3) (0.0, 0.8, 0.0, -0.6);(-4.0, -0.9, -3.5) (0.0, 0.7, 0.0, -0.7);(-2.6, -0.9, -3.0) (0.0, 0.7, 0.0, -0.7);(-2.9, -0.9, -4.1) (0.0, 1.0, 0.0, 0.2);_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-4.3, -0.9, -0.8) (0.0, 0.9, 0.0, 0.4);
903;data/screenshots/903_1_0_4_0_50_50_0_0_0.6386717_1.159598_1.183407_4.368703_15.07889_90.12477_82.71999_174.2554_1_0_0_0_0_0_0_50_1_0_6.png;1;0;4;0;50;50;0;0;0.6386717;1.159598;1.183407;4.368703;15.07889;90.12477;82.71999;174.2554;1;0;0;0;0;0;0;50;1;2.541411;0;0;6;(-4.0, -0.9, -3.0) (0.0, 0.9, 0.0, -0.5);(-8.4, -0.9, -2.2) (0.0, 1.0, 0.0, 0.3);(-7.0, -0.9, -0.3) (0.0, 1.0, 0.0, 0.1);(-4.1, -0.9, -1.6) (0.0, 0.6, 0.0, 0.8);_;_;_;_;_;_;(-4.1, -0.9, -4.6) (0.0, 0.9, 0.0, 0.3);(-3.1, -0.9, -2.3) (0.0, 1.0, 0.1, -0.3);
904;data/screenshots/904_1_0_4_0_50_50_0_0_1.698476_1.256916_2.428784_3.468323_94.41037_80.88354_24.90259_263.7116_0_0_1_0_0_0_0_50_0_2_5.png;1;0;4;0;50;50;0;0;1.698476;1.256916;2.428784;3.468323;94.41037;80.88354;24.90259;263.7116;0;0;1;0;0;0;0;50;0;50;2;0;5;(-8.1, -0.9, -1.3) (0.0, 0.7, 0.0, -0.7);(-5.5, -0.9, -3.3) (0.0, 0.4, 0.0, -0.9);_;_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-6.3, -0.9, -4.3) (0.0, -0.5, 0.0, 0.9);
905;data/screenshots/905_1_0_6_3_0.6679451_3.793329_0_1_1.705898_1.218707_1.245215_3.239718_267.6095_245.6567_6.110954_298.6961_0_0_1_0_1_0_0_50_0_0_7.png;1;0;6;3;0.6679451;3.793329;0;1;1.705898;1.218707;1.245215;3.239718;267.6095;245.6567;6.110954;298.6961;0;0;1;0;1;0;0;50;0;50;0;0;7;(-4.0, -0.9, -1.8) (0.0, 1.0, 0.0, 0.0);(-3.4, -0.9, -2.8) (0.0, -0.5, 0.0, 0.9);(-4.6, -0.9, -2.8) (0.0, 0.5, 0.0, 0.9);(-8.3, -0.9, -1.3) (0.0, 0.2, 0.0, -1.0);(-3.2, -0.9, -4.2) (0.0, 0.0, 0.0, 1.0);(-7.8, -0.9, -1.2) (0.0, 0.9, 0.0, -0.5);_;_;_;_;_;(-7.8, -0.9, -2.4) (0.0, 0.7, 0.0, 0.7);
906;data/screenshots/906_1_0_7_0_50_50_0_0_2.221423_0.8118492_1.078235_1.130922_199.6442_103.0967_274.5_171.3403_0_0_0_0_0_0_2_1.235785_0_0_8.png;1;0;7;0;50;50;0;0;2.221423;0.8118492;1.078235;1.130922;199.6442;103.0967;274.5;171.3403;0;0;0;0;0;0;2;1.235785;0;50;0;0;8;(-2.7, -0.9, -3.7) (0.0, 0.7, 0.0, 0.7);(-5.5, -0.9, -5.0) (0.0, 0.3, 0.0, -1.0);(-4.0, -0.9, -4.2) (0.0, 1.0, 0.0, -0.2);(-7.9, -0.9, -1.4) (0.0, 0.6, 0.0, 0.8);(-4.9, -0.9, -3.4) (0.0, 1.0, 0.0, -0.3);_;_;_;(-3.2, -0.9, -2.4) (0.0, 0.8, 0.0, -0.6);(-3.9, -0.9, -1.1) (0.0, 0.8, 0.0, -0.6);_;(-3.8, -0.9, -3.5) (0.0, 0.0, 0.0, 1.0);
907;data/screenshots/907_1_0_0_0_50_50_0_0_1.541346_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png;1;0;0;0;50;50;0;0;1.541346;50;50;50;1000;1000;1000;1000;0;0;0;0;0;0;0;50;0;50;0;1;1;_;_;_;_;_;_;_;_;_;_;_;(-4.0, -0.9, -3.0) (0.0, -0.7, 0.0, 0.7);
908;data/screenshots/908_1_0_0_0_50_50_0_0_2.268107_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png;1;0;0;0;50;50;0;0;2.268107;50;50;50;1000;1000;1000;1000;0;0;0;0;0;0;0;50;0;50;0;0;1;_;_;_;_;_;_;_;_;_;_;_;(-6.3, -0.9, -3.8) (0.0, -0.7, 0.0, 0.7);
909;data/screenshots/909_1_0_7_3_0.566887_0_1_1_0.961432_0.5668869_0.5668869_0.5668869_242_2.000008_122_0_0_1_0_1_1_1_2_0.9717108_1_1_9.png;1;0;7;3;0.566887;0;1;1;0.961432;0.5668869;0.5668869;0.5668869;242;2.000008;122;0;0;1;0;1;1;1;2;0.9717108;1;0.4476259;1;0;9;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -3.3) (0.0, -0.5, 0.0, 0.9);(-3.5, -0.9, -3.3) (0.0, 0.5, 0.0, 0.9);(-4.4, -0.9, -4.3) (0.0, 0.8, 0.0, -0.5);_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;(-7.8, -0.9, -0.9) (0.0, 0.9, 0.0, -0.4);(-2.7, -0.9, -3.9) (0.0, 0.8, 0.0, 0.6);(-3.1, -0.9, -3.4) (0.0, 0.1, 0.0, 1.0);(-3.0, -0.9, -3.0) (0.0, 0.9, 0.0, 0.5);
910;data/screenshots/910_1_0_0_3_0.7768382_2.96011_0_1_1.975737_2.228616_3.225415_3.567514_354.1636_13.57039_351.4534_157.2021_1_1_1_0_0_0_0_50_0_0_4.png;1;0;0;3;0.7768382;2.96011;0;1;1.975737;2.228616;3.225415;3.567514;354.1636;13.57039;351.4534;157.2021;1;1;1;0;0;0;0;50;0;50;0;1;4;(-3.0, -0.9, -2.2) (0.0, 1.0, 0.0, 0.0);(-2.3, -0.9, -3.4) (0.0, -0.5, 0.0, 0.9);(-3.7, -0.9, -3.4) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-3.9, -0.9, -0.2) (0.0, 1.0, 0.0, 0.1);
911;data/screenshots/911_1_0_8_5_0.7698562_3.539807_0_1_2.041297_2.052432_2.232171_2.770208_307.8377_1.243759_0.3639221_181.6736_0_1_1_0_0_1_0_50_0_2_9.png;1;0;8;5;0.7698562;3.539807;0;1;2.041297;2.052432;2.232171;2.770208;307.8377;1.243759;0.3639221;181.6736;0;1;1;0;0;1;0;50;0;50;2;0;9;(-4.0, -0.9, -1.7) (0.0, 1.0, 0.0, 0.0);(-3.3, -0.9, -2.3) (0.0, -0.8, 0.0, 0.6);(-3.5, -0.9, -3.1) (0.0, -0.3, 0.0, 1.0);(-4.5, -0.9, -3.1) (0.0, 0.3, 0.0, 1.0);(-4.7, -0.9, -2.3) (0.0, 0.8, 0.0, 0.6);(-3.2, -0.9, -4.1) (0.0, 0.1, 0.0, 1.0);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-7.3, -0.9, -1.3) (0.0, 0.8, 0.0, 0.6);
912;data/screenshots/912_1_0_2_5_0.5248845_2.586956_0_1_2.612556_2.063694_2.439153_2.512361_1.022705_348.493_11.69702_185.0468_1_1_1_0_0_0_0_50_0_0_6.png;1;0;2;5;0.5248845;2.586956;0;1;2.612556;2.063694;2.439153;2.512361;1.022705;348.493;11.69702;185.0468;1;1;1;0;0;0;0;50;0;50;0;0;6;(-5.5, -0.9, -3.5) (0.0, 1.0, 0.0, 0.0);(-5.0, -0.9, -3.8) (0.0, -0.8, 0.0, 0.6);(-5.2, -0.9, -4.4) (0.0, -0.3, 0.0, 1.0);(-5.8, -0.9, -4.4) (0.0, 0.3, 0.0, 1.0);(-6.0, -0.9, -3.8) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;_;(-3.0, -0.9, -3.4) (0.0, -0.8, 0.0, 0.6);
913;data/screenshots/913_1_0_4_0_50_50_0_0_1.258536_1.003787_2.355647_4.058315_289.4243_273.4755_3.061844_198.9412_0_0_1_0_0_0_0_50_0_0_5.png;1;0;4;0;50;50;0;0;1.258536;1.003787;2.355647;4.058315;289.4243;273.4755;3.061844;198.9412;0;0;1;0;0;0;0;50;0;50;0;0;5;(-8.6, -0.9, -0.6) (0.0, 0.8, 0.0, -0.6);(-7.8, -0.9, -2.1) (0.0, 1.0, 0.0, 0.3);(-4.0, -0.9, -1.6) (0.0, 1.0, 0.0, 0.2);(-3.2, -0.9, -2.8) (0.0, 0.6, 0.0, 0.8);_;_;_;_;_;_;_;(-4.1, -0.9, -0.6) (0.0, -0.8, 0.0, 0.5);
914;data/screenshots/914_1_0_2_0_50_50_0_0_1.740774_3.340431_3.941084_50_142.2141_148.1746_1000_265.2065_0_0_0_0_0_0_0_50_0_0_3.png;1;0;2;0;50;50;0;0;1.740774;3.340431;3.941084;50;142.2141;148.1746;1000;265.2065;0;0;0;0;0;0;0;50;0;50;0;0;3;(-7.3, -0.9, -2.4) (0.0, 1.0, 0.0, -0.3);(-7.6, -0.9, -1.8) (0.0, 0.9, 0.0, -0.5);_;_;_;_;_;_;_;_;_;(-4.4, -0.9, -4.1) (0.0, 1.0, 0.0, 0.2);
915;data/screenshots/915_1_0_3_0_50_50_0_0_1.043195_0.5588543_3.026423_4.801809_226.2314_35.26718_355.3422_185.3984_0_1_1_0_1_0_0_50_0_0_4.png;1;0;3;0;50;50;0;0;1.043195;0.5588543;3.026423;4.801809;226.2314;35.26718;355.3422;185.3984;0;1;1;0;1;0;0;50;0;50;0;0;4;(-7.0, -0.9, -0.6) (0.0, 0.9, 0.0, -0.4);(-2.8, -0.9, -3.7) (0.0, 1.0, 0.0, 0.1);(-3.9, -0.9, -0.3) (0.0, 1.0, 0.0, -0.1);_;_;_;_;_;_;_;_;(-2.9, -0.9, -3.2) (0.0, -0.5, 0.0, 0.9);
916;data/screenshots/916_1_0_8_5_0.5655935_0_1_1_2.390833_0.5655935_0.5655935_0.5655935_157_229_85_0_0_0_0_1_1_1_0_50_0_2_9.png;1;0;8;5;0.5655935;0;1;1;2.390833;0.5655935;0.5655935;0.5655935;157;229;85;0;0;0;0;1;1;1;0;50;0;50;2;0;9;(-4.0, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0);(-3.5, -0.9, -2.3) (0.0, -0.8, 0.0, 0.6);(-3.7, -0.9, -3.0) (0.0, -0.3, 0.0, 1.0);(-4.3, -0.9, -3.0) (0.0, 0.3, 0.0, 1.0);(-4.5, -0.9, -2.3) (0.0, 0.8, 0.0, 0.6);(-3.1, -0.9, -3.6) (0.0, 1.0, 0.0, -0.3);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-4.0, -0.9, -2.5) (0.0, 1.0, 0.0, -0.2);
917;data/screenshots/917_1_0_1_5_0.5764109_4.42434_0_0_1.590567_3.945387_4.002349_4.594824_175.6008_185.3481_172.9985_143.931_0_0_0_0_0_0_0_50_1_0_7.png;1;0;1;5;0.5764109;4.42434;0;0;1.590567;3.945387;4.002349;4.594824;175.6008;185.3481;172.9985;143.931;0;0;0;0;0;0;0;50;1;5.724572;0;0;7;(-5.5, -0.9, -3.4) (0.0, 1.0, 0.0, 0.0);(-5.0, -0.9, -3.8) (0.0, -0.8, 0.0, 0.6);(-5.2, -0.9, -4.5) (0.0, -0.3, 0.0, 1.0);(-5.8, -0.9, -4.5) (0.0, 0.3, 0.0, 1.0);(-6.0, -0.9, -3.8) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;(-2.8, -0.9, -3.0) (0.0, 0.6, 0.0, -0.8);(-7.8, -0.9, -0.2) (0.0, 0.3, 0.0, -1.0);
918;data/screenshots/918_1_0_2_5_0.7384474_2.029788_0_0_1.228253_1.296706_1.862571_2.004338_176.8615_201.3176_158.9173_171.3446_0_0_0_0_0_0_0_50_1_0_7.png;1;0;2;5;0.7384474;2.029788;0;0;1.228253;1.296706;1.862571;2.004338;176.8615;201.3176;158.9173;171.3446;0;0;0;0;0;0;0;50;1;3.55505;0;0;7;(-7.5, -0.9, -0.8) (0.0, 1.0, 0.0, 0.0);(-6.8, -0.9, -1.3) (0.0, -0.8, 0.0, 0.6);(-7.1, -0.9, -2.1) (0.0, -0.3, 0.0, 1.0);(-7.9, -0.9, -2.1) (0.0, 0.3, 0.0, 1.0);(-8.2, -0.9, -1.3) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;(-8.5, -0.9, -0.3) (0.0, 0.5, 0.0, -0.9);(-6.2, -0.9, -3.0) (0.0, -0.9, 0.0, -0.4);
919;data/screenshots/919_1_0_4_0_50_50_0_0_2.774181_2.200785_3.653763_5.441431_327.7107_327.8783_9.01944_25.11102_1_1_1_1_1_0_0_50_0_0_5.png;1;0;4;0;50;50;0;0;2.774181;2.200785;3.653763;5.441431;327.7107;327.8783;9.01944;25.11102;1;1;1;1;1;0;0;50;0;50;0;0;5;(-7.3, -0.9, -0.2) (0.0, 1.0, 0.0, 0.1);(-5.1, -0.9, -3.6) (0.0, 0.5, 0.0, 0.9);(-8.4, -0.9, -0.4) (0.0, 0.8, 0.0, -0.6);(-6.6, -0.9, -3.7) (0.0, 0.8, 0.0, 0.6);_;_;_;_;_;_;_;(-2.9, -0.9, -3.4) (0.0, -0.5, 0.0, 0.9);
920;data/screenshots/920_1_0_3_0_50_50_0_0_1.279842_1.02752_2.685291_4.884521_90.05737_158.3866_191.403_276.336_0_0_0_0_0_0_0_50_0_1_4.png;1;0;3;0;50;50;0;0;1.279842;1.02752;2.685291;4.884521;90.05737;158.3866;191.403;276.336;0;0;0;0;0;0;0;50;0;50;1;0;4;(-3.2, -0.9, -2.0) (0.0, 0.6, 0.0, 0.8);(-8.1, -0.9, -0.4) (0.0, 0.8, 0.0, -0.6);_;_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;_;(-8.0, -0.9, -1.4) (0.0, -0.7, 0.0, 0.7);
921;data/screenshots/921_1_0_8_3_0.7826295_5.708212_0_1_2.093163_0.6201815_3.230245_3.800876_37.77012_320.424_23.15253_207.374_1_1_1_0_0_0_2_3.800876_0_1_9.png;1;0;8;3;0.7826295;5.708212;0;1;2.093163;0.6201815;3.230245;3.800876;37.77012;320.424;23.15253;207.374;1;1;1;0;0;0;2;3.800876;0;50;1;0;9;(-3.0, -0.9, -2.2) (0.0, 1.0, 0.0, 0.0);(-2.3, -0.9, -3.4) (0.0, -0.5, 0.0, 0.9);(-3.7, -0.9, -3.4) (0.0, 0.5, 0.0, 0.9);(-3.9, -0.9, -2.9) (0.0, 1.0, 0.0, 0.3);(-8.2, -0.9, -2.1) (0.0, 0.8, 0.0, 0.5);_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;(-5.5, -0.9, -3.9) (0.0, 1.0, 0.0, 0.1);(-4.4, -0.9, -2.2) (0.0, 1.0, 0.0, 0.3);_;(-8.5, -0.9, -1.7) (0.0, 0.8, 0.0, 0.6);
922;data/screenshots/922_1_0_2_3_0.9937263_4.239575_0_1_0.8202704_3.573221_4.136524_5.196702_10.86846_346.4457_3.262115_233.5562_1_1_1_0_1_0_0_50_0_0_4.png;1;0;2;3;0.9937263;4.239575;0;1;0.8202704;3.573221;4.136524;5.196702;10.86846;346.4457;3.262115;233.5562;1;1;1;0;1;0;0;50;0;50;0;0;4;(-3.0, -0.9, -2.0) (0.0, 1.0, 0.0, 0.0);(-2.1, -0.9, -3.5) (0.0, -0.5, 0.0, 0.9);(-3.9, -0.9, -3.5) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-7.1, -0.9, -2.1) (0.0, 0.8, 0.0, 0.6);
923;data/screenshots/923_1_0_6_0_50_50_0_0_0.7978563_1.000729_1.175712_1.739966_9.099892_71.58463_143.5837_230.6561_1_0_0_0_0_1_0_50_0_0_7.png;1;0;6;0;50;50;0;0;0.7978563;1.000729;1.175712;1.739966;9.099892;71.58463;143.5837;230.6561;1;0;0;0;0;1;0;50;0;50;0;1;7;(-3.0, -0.9, -3.7) (0.0, 0.6, 0.0, 0.8);(-4.0, -0.9, -4.3) (0.0, 0.6, 0.0, -0.8);(-8.6, -0.9, -1.7) (0.0, 0.3, 0.0, -1.0);(-6.1, -0.9, -4.8) (0.0, 0.9, 0.0, 0.4);(-5.6, -0.9, -3.5) (0.0, 0.8, 0.0, 0.6);(-8.3, -0.9, -1.9) (0.0, 0.9, 0.0, 0.5);_;_;_;_;_;(-3.9, -0.9, -3.2) (0.0, 0.8, 0.0, 0.5);
924;data/screenshots/924_1_0_6_4_0.5807133_3.013724_0_1_1.288004_0.4323021_2.434215_3.035998_193.6883_0.7907181_348.9915_240.0045_0_1_1_0_0_0_0_50_0_0_7.png;1;0;6;4;0.5807133;3.013724;0;1;1.288004;0.4323021;2.434215;3.035998;193.6883;0.7907181;348.9915;240.0045;0;1;1;0;0;0;0;50;0;50;0;1;7;(-4.0, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0);(-3.4, -0.9, -2.5) (0.0, -0.7, 0.0, 0.7);(-4.0, -0.9, -3.1) (0.0, 0.0, 0.0, 1.0);(-4.6, -0.9, -2.5) (0.0, 0.7, 0.0, 0.7);(-7.4, -0.9, -2.2) (0.0, 0.9, 0.0, -0.4);(-2.8, -0.9, -2.4) (0.0, 1.0, 0.0, -0.1);_;_;_;_;_;(-7.0, -0.9, -2.3) (0.0, 0.7, 0.0, 0.7);
925;data/screenshots/925_1_0_5_0_50_50_0_0_2.17025_1.895458_2.852262_4.098417_256.0383_277.0308_295.2417_181.0429_0_0_0_0_0_0_0_50_0_0_6.png;1;0;5;0;50;50;0;0;2.17025;1.895458;2.852262;4.098417;256.0383;277.0308;295.2417;181.0429;0;0;0;0;0;0;0;50;0;50;0;0;6;(-7.1, -0.9, -0.8) (0.0, 0.3, 0.0, 1.0);(-8.1, -0.9, -1.5) (0.0, 1.0, 0.0, 0.1);(-3.8, -0.9, -4.6) (0.0, 0.1, 0.0, -1.0);(-2.8, -0.9, -3.9) (0.0, 1.0, 0.0, 0.0);(-5.4, -0.9, -5.0) (0.0, 0.7, 0.0, -0.7);_;_;_;_;_;_;(-2.7, -0.9, -2.0) (0.0, -0.6, 0.0, 0.8);
926;data/screenshots/926_1_0_2_0_50_50_0_0_2.67532_0.9254454_4.630616_50_140.0294_99.32648_1000_238.2757_0_0_0_0_0_0_0_50_0_0_3.png;1;0;2;0;50;50;0;0;2.67532;0.9254454;4.630616;50;140.0294;99.32648;1000;238.2757;0;0;0;0;0;0;0;50;0;50;0;0;3;(-5.5, -0.9, -3.1) (0.0, 0.5, 0.0, -0.9);(-8.4, -0.9, -0.4) (0.0, 0.9, 0.0, -0.3);_;_;_;_;_;_;_;_;_;(-5.6, -0.9, -4.1) (0.0, 0.9, 0.0, -0.4);
927;data/screenshots/927_1_0_2_0_50_50_0_0_2.04247_4.45713_4.694633_50_325.8954_305.9832_1000_67.46822_1_0_0_0_0_0_0_50_0_0_3.png;1;0;2;0;50;50;0;0;2.04247;4.45713;4.694633;50;325.8954;305.9832;1000;67.46822;1;0;0;0;0;0;0;50;0;50;0;0;3;(-8.0, -0.9, -0.3) (0.0, 0.3, 0.0, 0.9);(-8.5, -0.9, -1.8) (0.0, 0.9, 0.0, 0.4);_;_;_;_;_;_;_;_;_;(-3.8, -0.9, -1.6) (0.0, -0.3, 0.0, 0.9);
